1.5557029,-2.6425438,2.6009035,-2.778506,0.7123558,-2.5975692,-2.613049,1.6139636,2.8466852,2.2961876,3.1222725,2.079144,0.85252017,-2.1535149,-2.4660065,-0.7950691,2.749378,-2.1300273,-1.0103185,-2.72511,-1.7397099,2.376262,1.00192,0.06521973,-1.9380382,1.095326,-0.26549608,2.1285813,-0.71155715,-2.7717624
-0.3719723,1.072528,-1.4799849,0.6221636,0.4551381,1.0323595,0.5644382,-0.776305,-0.6431572,-0.76733476,-0.64778477,-0.61266106,-0.084048465,0.90115315,0.7955273,-0.19906792,-0.5337167,0.19316618,0.34780556,0.71719766,0.8038201,-1.2478452,-0.295763,0.361123,1.0006324,0.05850951,0.6790344,-1.5476573,0.78009725,0.49541712
-0.2791178,-0.32318315,-0.011933884,0.2222911,0.57149214,0.1700235,-0.8537471,0.35132286,-0.20260757,-0.18798478,0.34338418,-1.0016108,0.4866616,-0.7060669,-0.22040904,-1.6326212,0.65092105,-0.5163159,0.20764126,0.40309772,-0.45726353,0.29266733,-0.25316942,0.48940435,-0.33650222,0.4333315,1.2430372,0.49754572,1.3484097,0.14228046
0.24489567,-1.06687,1.1203555,-1.4062476,0.5820362,-1.1594012,-1.0506251,0.24114245,1.4489374,0.919971,1.949673,0.05579232,0.88366544,-0.31663072,-0.96956855,-0.35489923,1.1058661,-1.319583,0.78652775,-1.1727387,0.010649814,1.271661,0.20849335,0.29908547,-0.44058836,1.1910336,-0.28808755,0.60380864,-0.41572157,-1.2671857
-0.124312,-0.4028642,0.32281584,-0.35942215,0.5346524,-0.65140814,-0.49849054,0.5910916,-0.026244562,0.016734172,0.33986148,-0.39304894,-0.35744688,-0.9249495,-0.5066958,-1.7834275,0.34465522,-0.7269654,0.3231979,-0.30505747,-0.81108844,0.2582684,0.3260435,-0.21049686,-1.0279739,0.15867451,1.5790187,-0.022770293,1.532731,-0.2448583
-0.18906116,0.75367457,-1.2426946,0.46612036,-0.48787197,1.0619825,0.5882845,-0.496294,-0.52161974,-0.51962525,-0.90442187,0.35829943,-0.45785135,0.15715373,1.0752386,0.52454555,-1.3349226,0.097805895,-0.6716956,0.71105313,0.02544717,-1.1902007,-0.45785984,-0.61428297,0.7414122,-0.89587206,-0.3510657,-1.253713,-0.31247324,0.62206316
0.1400059,-0.74920917,0.3286267,0.26883203,0.8607919,-0.73872375,-0.8796262,0.62512225,0.26665422,-0.19963744,0.47733065,-0.55754054,0.24963757,-0.7627564,-0.8126935,-2.3172138,0.34188476,-0.9427676,0.9475995,-0.56498843,-0.21227431,0.16629408,0.0908674,0.009162719,-0.4806579,0.40005234,2.0640218,0.037870813,2.3301475,-0.008240763
0.5055261,-1.1583322,1.009333,-2.14953,-0.12803043,-1.138132,-1.0752176,0.9327659,1.9267597,1.9766334,1.7885921,1.398109,0.56381696,-0.72615635,-1.535217,0.6228403,1.1277446,-1.356506,-0.20643732,-1.6560197,-0.4282521,1.3107063,0.37363964,0.10810719,-0.84251386,0.6659097,-0.76448727,0.52460355,-0.9345079,-1.8244994
-0.7407059,0.9214345,-1.0892622,1.003519,-0.2996787,0.6877045,0.46254802,-0.27415064,-0.91861635,-0.88409334,-0.44973126,-0.081857756,-0.2630817,0.15763088,0.69794804,-0.5250592,-1.1348122,0.3618793,-0.14787458,0.33984166,-0.2856247,-1.1772288,-0.09108269,0.08102545,0.38742653,-0.46645024,0.22550097,-1.0131004,0.38537553,0.5833738
-0.41170776,-0.5772599,0.63512075,-0.18444197,0.93761694,-0.56587726,-1.2422545,0.12585096,0.1854343,-0.1353567,1.1165152,-0.8173441,0.75953966,0.230832,-0.6555365,-0.95600516,0.8711769,-1.32861,1.2417433,-0.26920006,0.06112785,0.59390867,-0.7582072,0.8520678,0.13830559,0.66426593,0.65075123,0.14353822,0.36384732,-0.5274637
-1.1752994,2.7059739,-1.5531254,0.0021719583,-0.8628551,2.1123934,-0.49379233,-1.5553124,-0.48593578,-0.3889981,-0.41743052,-0.038628485,0.36400142,1.5776768,2.625656,1.2359523,-1.7247188,-0.073591754,-0.670814,1.3039657,1.2700233,-1.5668788,-1.2390795,0.70621496,1.6128342,0.11218457,-1.1561234,-0.8798694,-1.5447485,0.6292617
-0.36957365,-1.3302141,0.250396,-1.4914336,0.88050836,-1.1289132,-0.9689659,-0.6201459,1.3179673,0.86153066,1.1746908,-0.8373993,1.3820666,0.9431601,-0.87390214,-0.09422614,0.7055072,-1.3182014,1.2243372,-1.2208817,1.0869205,0.5360181,-0.43725523,1.361231,0.6017554,1.451128,-0.22877046,0.2276159,-0.014957589,-1.4386592
-0.5261266,-0.0066529172,-0.52267504,0.4067175,0.72079325,0.2402844,-0.48341277,-0.63356245,-0.13587444,-0.08807309,0.22175007,-1.2679572,0.72236615,0.45249563,0.18658498,-0.1940682,-0.29832217,-0.48316017,0.8793296,0.46305817,0.09156532,-0.78959495,-0.6649797,0.65382916,0.23569919,0.67747897,0.70481133,-0.12333828,0.67408955,0.42484075
-3.9636607,3.418894,-3.6754253,-1.2105606,-0.94636154,3.1330402,-1.617483,-3.7223995,0.6939109,0.8726717,1.0914457,0.01963401,3.5675786,4.3424067,3.0100992,2.1480265,-2.5892909,-0.8602312,-1.1042888,-1.3772666,4.7129354,-3.6158266,-3.8371122,3.8031287,4.347654,3.6085436,-2.254741,-3.4983637,-2.4640005,-1.3715625
-0.42149538,0.7818613,-1.0517652,1.129143,-0.047816,1.1379001,-0.24280836,-0.35083088,-1.1378614,-1.0114216,-0.747198,-0.6891904,0.35893083,0.5358595,0.50965786,-1.3539982,-1.0013673,0.5214554,0.43010104,0.7001539,0.43248403,-1.0735389,-0.4792722,-0.11604786,0.26852763,-0.19917887,0.6583464,-0.85907227,0.317691,0.3550202
